price|quantity|type|timestamp
37461000|0.0215|0|2023-05-08 19:40:12
37478000|0.1641|1|2023-05-08 19:40:12
37479000|0.1138|1|2023-05-08 19:40:12
37480000|1.1919|1|2023-05-08 19:40:12
37481000|0.0152|1|2023-05-08 19:40:12
37483000|0.0948|1|2023-05-08 19:40:12
37471000|0.0176|0|2023-05-08 19:40:13
37464000|0.0844|0|2023-05-08 19:40:13
37463000|0.2048|0|2023-05-08 19:40:13
37462000|0.003|0|2023-05-08 19:40:13
37461000|0.0215|0|2023-05-08 19:40:13
37478000|0.1641|1|2023-05-08 19:40:13
37479000|0.1138|1|2023-05-08 19:40:13
37480000|1.1919|1|2023-05-08 19:40:13
37481000|0.0152|1|2023-05-08 19:40:13
37483000|0.0948|1|2023-05-08 19:40:13
37480000|0.0957|0|2023-05-08 19:40:14
37479000|0.108|0|2023-05-08 19:40:14
37476000|0.0498|0|2023-05-08 19:40:14
37475000|0.0633|0|2023-05-08 19:40:14
37474000|0.0155|0|2023-05-08 19:40:14
37489000|1.089|1|2023-05-08 19:40:14
37491000|0.0049|1|2023-05-08 19:40:14
37492000|0.0159|1|2023-05-08 19:40:14
37493000|0.1137|1|2023-05-08 19:40:14
37496000|0.5893|1|2023-05-08 19:40:14
37480000|0.0551|0|2023-05-08 19:40:15
37479000|0.108|0|2023-05-08 19:40:15
37476000|0.0498|0|2023-05-08 19:40:15
37475000|0.0633|0|2023-05-08 19:40:15
37474000|0.0155|0|2023-05-08 19:40:15
37489000|1.089|1|2023-05-08 19:40:15
37491000|0.0049|1|2023-05-08 19:40:15
37492000|0.0773|1|2023-05-08 19:40:15
37493000|0.2033|1|2023-05-08 19:40:15
37496000|0.0562|1|2023-05-08 19:40:15
37480000|0.0551|0|2023-05-08 19:40:16
37479000|0.108|0|2023-05-08 19:40:16
37478000|0.0624|0|2023-05-08 19:40:16
37476000|0.0498|0|2023-05-08 19:40:16
37475000|0.0633|0|2023-05-08 19:40:16
37489000|1.089|1|2023-05-08 19:40:16
37491000|0.0049|1|2023-05-08 19:40:16
37492000|0.0773|1|2023-05-08 19:40:16
37493000|0.2033|1|2023-05-08 19:40:16
37496000|0.0562|1|2023-05-08 19:40:16
37480000|0.0551|0|2023-05-08 19:40:17
37479000|0.108|0|2023-05-08 19:40:17
37478000|0.0624|0|2023-05-08 19:40:17
37476000|0.0498|0|2023-05-08 19:40:17
37475000|0.0633|0|2023-05-08 19:40:17
37489000|1.089|1|2023-05-08 19:40:17
37491000|0.0049|1|2023-05-08 19:40:17
37492000|0.0773|1|2023-05-08 19:40:17
37493000|0.2033|1|2023-05-08 19:40:17
37496000|0.0562|1|2023-05-08 19:40:17
37480000|0.0551|0|2023-05-08 19:40:18
37479000|0.108|0|2023-05-08 19:40:18
37478000|0.0624|0|2023-05-08 19:40:18
37476000|0.0498|0|2023-05-08 19:40:18
37475000|0.0633|0|2023-05-08 19:40:18
37489000|1.089|1|2023-05-08 19:40:18
37491000|0.0049|1|2023-05-08 19:40:18
37492000|0.0773|1|2023-05-08 19:40:18
37493000|0.2033|1|2023-05-08 19:40:18
37495000|0.0716|1|2023-05-08 19:40:18
37480000|0.0551|0|2023-05-08 19:40:19
37479000|0.108|0|2023-05-08 19:40:19
37478000|0.0624|0|2023-05-08 19:40:19
37476000|0.0498|0|2023-05-08 19:40:19
37475000|0.0633|0|2023-05-08 19:40:19
37489000|1.089|1|2023-05-08 19:40:19
37491000|0.0049|1|2023-05-08 19:40:19
37492000|0.0773|1|2023-05-08 19:40:19
37493000|0.2033|1|2023-05-08 19:40:19
37495000|0.0716|1|2023-05-08 19:40:19
37480000|0.0857|0|2023-05-08 19:40:20
37479000|0.108|0|2023-05-08 19:40:20
37478000|0.0624|0|2023-05-08 19:40:20
37476000|0.0498|0|2023-05-08 19:40:20
37475000|0.0633|0|2023-05-08 19:40:20
37489000|1.089|1|2023-05-08 19:40:20
37491000|0.0049|1|2023-05-08 19:40:20
37492000|0.0773|1|2023-05-08 19:40:20
37493000|0.2033|1|2023-05-08 19:40:20
37495000|0.0716|1|2023-05-08 19:40:20
37480000|0.0857|0|2023-05-08 19:40:21
37479000|0.108|0|2023-05-08 19:40:21
37478000|0.0624|0|2023-05-08 19:40:21
37476000|0.0498|0|2023-05-08 19:40:21
37475000|0.0633|0|2023-05-08 19:40:21
37489000|1.089|1|2023-05-08 19:40:21
37491000|0.0049|1|2023-05-08 19:40:21
37492000|0.0773|1|2023-05-08 19:40:21
37493000|0.2033|1|2023-05-08 19:40:21
37495000|0.0716|1|2023-05-08 19:40:21
37480000|0.0438|0|2023-05-08 19:40:22
37479000|0.108|0|2023-05-08 19:40:22
37478000|0.0624|0|2023-05-08 19:40:22
37476000|0.0498|0|2023-05-08 19:40:22
37475000|0.0633|0|2023-05-08 19:40:22
37489000|1.089|1|2023-05-08 19:40:22
37491000|0.0049|1|2023-05-08 19:40:22
37492000|0.0773|1|2023-05-08 19:40:22
37493000|0.2033|1|2023-05-08 19:40:22
37495000|0.0716|1|2023-05-08 19:40:22
37480000|0.0438|0|2023-05-08 19:40:23
37479000|0.108|0|2023-05-08 19:40:23
37478000|0.0624|0|2023-05-08 19:40:23
37476000|0.0498|0|2023-05-08 19:40:23
37475000|0.0633|0|2023-05-08 19:40:23
37489000|1.089|1|2023-05-08 19:40:23
37491000|0.0049|1|2023-05-08 19:40:23
37492000|0.0773|1|2023-05-08 19:40:23
37493000|0.2033|1|2023-05-08 19:40:23
37495000|0.0716|1|2023-05-08 19:40:23
37480000|0.0438|0|2023-05-08 19:40:24
37479000|0.108|0|2023-05-08 19:40:24
37478000|0.0624|0|2023-05-08 19:40:24
37476000|0.0498|0|2023-05-08 19:40:24
37475000|0.0633|0|2023-05-08 19:40:24
37489000|1.089|1|2023-05-08 19:40:24
37491000|0.0049|1|2023-05-08 19:40:24
37492000|0.0773|1|2023-05-08 19:40:24
37493000|0.2033|1|2023-05-08 19:40:24
37495000|0.0716|1|2023-05-08 19:40:24
37480000|0.0438|0|2023-05-08 19:40:25
37479000|0.108|0|2023-05-08 19:40:25
37478000|0.0624|0|2023-05-08 19:40:25
37476000|0.0498|0|2023-05-08 19:40:25
37475000|0.0633|0|2023-05-08 19:40:25
37489000|1.089|1|2023-05-08 19:40:25
37491000|0.0049|1|2023-05-08 19:40:25
37492000|0.0773|1|2023-05-08 19:40:25
37493000|0.2033|1|2023-05-08 19:40:25
37495000|0.0716|1|2023-05-08 19:40:25
37480000|0.0438|0|2023-05-08 19:40:26
37479000|0.0866|0|2023-05-08 19:40:26
37478000|0.0624|0|2023-05-08 19:40:26
37476000|0.0498|0|2023-05-08 19:40:26
37475000|0.0633|0|2023-05-08 19:40:26
37489000|1.089|1|2023-05-08 19:40:26
37491000|0.0049|1|2023-05-08 19:40:26
37492000|0.0773|1|2023-05-08 19:40:26
37493000|0.2033|1|2023-05-08 19:40:26
37495000|0.0716|1|2023-05-08 19:40:26
37480000|0.0438|0|2023-05-08 19:40:27
37479000|0.0866|0|2023-05-08 19:40:27
37478000|0.0624|0|2023-05-08 19:40:27
37476000|0.0498|0|2023-05-08 19:40:27
37475000|0.0633|0|2023-05-08 19:40:27
37489000|1.089|1|2023-05-08 19:40:27
37491000|0.0049|1|2023-05-08 19:40:27
37492000|0.0773|1|2023-05-08 19:40:27
37493000|0.2033|1|2023-05-08 19:40:27
37495000|0.0716|1|2023-05-08 19:40:27
37480000|0.0438|0|2023-05-08 19:40:28
37479000|0.0866|0|2023-05-08 19:40:28
37478000|0.0624|0|2023-05-08 19:40:28
37476000|0.0498|0|2023-05-08 19:40:28
37475000|0.0633|0|2023-05-08 19:40:28
37489000|1.089|1|2023-05-08 19:40:28
37491000|0.0049|1|2023-05-08 19:40:28
37492000|0.0773|1|2023-05-08 19:40:28
37493000|0.2033|1|2023-05-08 19:40:28
37495000|0.0716|1|2023-05-08 19:40:28
37480000|0.0438|0|2023-05-08 19:40:29
37479000|0.0866|0|2023-05-08 19:40:29
37478000|0.0624|0|2023-05-08 19:40:29
37476000|0.0498|0|2023-05-08 19:40:29
37475000|0.0633|0|2023-05-08 19:40:29
37489000|1.089|1|2023-05-08 19:40:29
37491000|0.0049|1|2023-05-08 19:40:29
37492000|0.0773|1|2023-05-08 19:40:29
37493000|0.2033|1|2023-05-08 19:40:29
37495000|0.0716|1|2023-05-08 19:40:29
37480000|0.0438|0|2023-05-08 19:40:30
37479000|0.0866|0|2023-05-08 19:40:30
37478000|0.0624|0|2023-05-08 19:40:30
37476000|0.0498|0|2023-05-08 19:40:30
37474000|0.0155|0|2023-05-08 19:40:30
37489000|0.8229|1|2023-05-08 19:40:30
37491000|0.0049|1|2023-05-08 19:40:30
37492000|0.0773|1|2023-05-08 19:40:30
37493000|0.2033|1|2023-05-08 19:40:30
37495000|0.0716|1|2023-05-08 19:40:30
37480000|0.0438|0|2023-05-08 19:40:31
37479000|0.0866|0|2023-05-08 19:40:31
37478000|0.0624|0|2023-05-08 19:40:31
37476000|0.0498|0|2023-05-08 19:40:31
37474000|0.0155|0|2023-05-08 19:40:31
37489000|0.8229|1|2023-05-08 19:40:31
37491000|0.0049|1|2023-05-08 19:40:31
37492000|0.0773|1|2023-05-08 19:40:31
37493000|0.2033|1|2023-05-08 19:40:31
37495000|0.0716|1|2023-05-08 19:40:31
37480000|0.0438|0|2023-05-08 19:40:32
37479000|0.0866|0|2023-05-08 19:40:32
37478000|0.0624|0|2023-05-08 19:40:32
37476000|0.0498|0|2023-05-08 19:40:32
37474000|0.0155|0|2023-05-08 19:40:32
37491000|0.0049|1|2023-05-08 19:40:32
37492000|0.0773|1|2023-05-08 19:40:32
37493000|0.2033|1|2023-05-08 19:40:32
37495000|1.1606|1|2023-05-08 19:40:32
37496000|0.0562|1|2023-05-08 19:40:32
37480000|0.0438|0|2023-05-08 19:40:33
37479000|0.0866|0|2023-05-08 19:40:33
37478000|0.0624|0|2023-05-08 19:40:33
37476000|0.0498|0|2023-05-08 19:40:33
37474000|0.0155|0|2023-05-08 19:40:33
37491000|0.0049|1|2023-05-08 19:40:33
37492000|0.0773|1|2023-05-08 19:40:33
37493000|0.2033|1|2023-05-08 19:40:33
37495000|1.1606|1|2023-05-08 19:40:33
37496000|0.0562|1|2023-05-08 19:40:33
37480000|0.0438|0|2023-05-08 19:40:34
37479000|0.0866|0|2023-05-08 19:40:34
37478000|0.0624|0|2023-05-08 19:40:34
37476000|0.0498|0|2023-05-08 19:40:34
37474000|0.0155|0|2023-05-08 19:40:34
37491000|0.0049|1|2023-05-08 19:40:34
37492000|0.0773|1|2023-05-08 19:40:34
37493000|0.2033|1|2023-05-08 19:40:34
37495000|1.1606|1|2023-05-08 19:40:34
37496000|0.0562|1|2023-05-08 19:40:34
37480000|0.0438|0|2023-05-08 19:40:35
37479000|0.0866|0|2023-05-08 19:40:35
37478000|0.0624|0|2023-05-08 19:40:35
37476000|0.0498|0|2023-05-08 19:40:35
37474000|0.0155|0|2023-05-08 19:40:35
37491000|0.0049|1|2023-05-08 19:40:35
37492000|0.0773|1|2023-05-08 19:40:35
37493000|0.2033|1|2023-05-08 19:40:35
37495000|1.1606|1|2023-05-08 19:40:35
37496000|0.0562|1|2023-05-08 19:40:35
37480000|0.0438|0|2023-05-08 19:40:36
37479000|0.0866|0|2023-05-08 19:40:36
37478000|0.0624|0|2023-05-08 19:40:36
37476000|0.0498|0|2023-05-08 19:40:36
37474000|0.0155|0|2023-05-08 19:40:36
37491000|0.0049|1|2023-05-08 19:40:36
37492000|0.0773|1|2023-05-08 19:40:36
37493000|0.2033|1|2023-05-08 19:40:36
37495000|1.1606|1|2023-05-08 19:40:36
37496000|0.0562|1|2023-05-08 19:40:36
37480000|0.0438|0|2023-05-08 19:40:37
37479000|0.0866|0|2023-05-08 19:40:37
37478000|0.0624|0|2023-05-08 19:40:37
37476000|0.0498|0|2023-05-08 19:40:37
37474000|0.0155|0|2023-05-08 19:40:37
37491000|0.0049|1|2023-05-08 19:40:37
37492000|0.0773|1|2023-05-08 19:40:37
37493000|0.2033|1|2023-05-08 19:40:37
37495000|1.1606|1|2023-05-08 19:40:37
37496000|0.0562|1|2023-05-08 19:40:37
37480000|0.0438|0|2023-05-08 19:40:38
37479000|0.0866|0|2023-05-08 19:40:38
37478000|0.0624|0|2023-05-08 19:40:38
37476000|0.0498|0|2023-05-08 19:40:38
37474000|0.0155|0|2023-05-08 19:40:38
37491000|0.0049|1|2023-05-08 19:40:38
37492000|0.0773|1|2023-05-08 19:40:38
37493000|0.2033|1|2023-05-08 19:40:38
37495000|1.1606|1|2023-05-08 19:40:38
37496000|0.0562|1|2023-05-08 19:40:38
37480000|0.0438|0|2023-05-08 19:40:39
37479000|0.0866|0|2023-05-08 19:40:39
37478000|0.0624|0|2023-05-08 19:40:39
37476000|0.0498|0|2023-05-08 19:40:39
37474000|0.0155|0|2023-05-08 19:40:39
37491000|0.0049|1|2023-05-08 19:40:39
37492000|0.0773|1|2023-05-08 19:40:39
37493000|0.2033|1|2023-05-08 19:40:39
37495000|1.1606|1|2023-05-08 19:40:39
37496000|0.0562|1|2023-05-08 19:40:39
37480000|0.0438|0|2023-05-08 19:40:40
37479000|0.0866|0|2023-05-08 19:40:40
37478000|0.0624|0|2023-05-08 19:40:40
37476000|0.0498|0|2023-05-08 19:40:40
37474000|0.0155|0|2023-05-08 19:40:40
37491000|0.0019|1|2023-05-08 19:40:40
37492000|0.0773|1|2023-05-08 19:40:40
37493000|0.2033|1|2023-05-08 19:40:40
37495000|1.1606|1|2023-05-08 19:40:40
37496000|0.0562|1|2023-05-08 19:40:40
37480000|0.0438|0|2023-05-08 19:40:41
37479000|0.0866|0|2023-05-08 19:40:41
37478000|0.0624|0|2023-05-08 19:40:41
37476000|0.0498|0|2023-05-08 19:40:41
37474000|0.0155|0|2023-05-08 19:40:41
37491000|0.0019|1|2023-05-08 19:40:41
37492000|0.0773|1|2023-05-08 19:40:41
37493000|0.2033|1|2023-05-08 19:40:41
37495000|1.1606|1|2023-05-08 19:40:41
37496000|0.0562|1|2023-05-08 19:40:41
37480000|0.0438|0|2023-05-08 19:40:42
37479000|0.0866|0|2023-05-08 19:40:42
37476000|0.0498|0|2023-05-08 19:40:42
37474000|0.0155|0|2023-05-08 19:40:42
37473000|0.1286|0|2023-05-08 19:40:42
37491000|0.0019|1|2023-05-08 19:40:42
37492000|0.0773|1|2023-05-08 19:40:42
37493000|0.2033|1|2023-05-08 19:40:42
37495000|1.164|1|2023-05-08 19:40:42
37496000|0.0562|1|2023-05-08 19:40:42
37480000|0.0306|0|2023-05-08 19:40:43
37476000|0.0498|0|2023-05-08 19:40:43
37474000|0.0155|0|2023-05-08 19:40:43
37473000|0.0877|0|2023-05-08 19:40:43
37472000|0.1111|0|2023-05-08 19:40:43
37487000|0.0876|1|2023-05-08 19:40:43
37489000|0.0638|1|2023-05-08 19:40:43
37490000|0.0864|1|2023-05-08 19:40:43
37491000|0.0019|1|2023-05-08 19:40:43
37492000|0.0159|1|2023-05-08 19:40:43
37480000|0.0306|0|2023-05-08 19:40:44
37476000|0.0498|0|2023-05-08 19:40:44
37474000|0.0155|0|2023-05-08 19:40:44
37473000|0.0877|0|2023-05-08 19:40:44
37472000|0.1111|0|2023-05-08 19:40:44
37486000|0.0643|1|2023-05-08 19:40:44
37487000|0.0876|1|2023-05-08 19:40:44
37490000|0.0864|1|2023-05-08 19:40:44
37491000|0.0019|1|2023-05-08 19:40:44
37492000|0.0159|1|2023-05-08 19:40:44
37480000|0.0306|0|2023-05-08 19:40:45
37476000|0.0498|0|2023-05-08 19:40:45
37474000|0.0155|0|2023-05-08 19:40:45
37473000|0.0877|0|2023-05-08 19:40:45
37472000|0.1111|0|2023-05-08 19:40:45
37486000|0.0643|1|2023-05-08 19:40:45
37487000|0.0876|1|2023-05-08 19:40:45
37490000|0.0864|1|2023-05-08 19:40:45
37491000|0.0019|1|2023-05-08 19:40:45
37492000|0.549|1|2023-05-08 19:40:45
37480000|0.0306|0|2023-05-08 19:40:46
37476000|0.0498|0|2023-05-08 19:40:46
37474000|0.0155|0|2023-05-08 19:40:46
37473000|0.0877|0|2023-05-08 19:40:46
37472000|0.1111|0|2023-05-08 19:40:46
37486000|0.0643|1|2023-05-08 19:40:46
37487000|0.0876|1|2023-05-08 19:40:46
37490000|0.0864|1|2023-05-08 19:40:46
37491000|0.0019|1|2023-05-08 19:40:46
37492000|0.549|1|2023-05-08 19:40:46
37480000|0.0306|0|2023-05-08 19:40:47
37476000|0.0498|0|2023-05-08 19:40:47
37474000|0.0155|0|2023-05-08 19:40:47
37473000|0.0877|0|2023-05-08 19:40:47
37472000|0.1111|0|2023-05-08 19:40:47
37486000|0.0617|1|2023-05-08 19:40:47
37487000|0.0876|1|2023-05-08 19:40:47
37490000|0.0864|1|2023-05-08 19:40:47
37491000|0.0019|1|2023-05-08 19:40:47
37492000|0.549|1|2023-05-08 19:40:47
37480000|0.0306|0|2023-05-08 19:40:48
37476000|0.0498|0|2023-05-08 19:40:48
37474000|0.0155|0|2023-05-08 19:40:48
37473000|0.0877|0|2023-05-08 19:40:48
37472000|0.1111|0|2023-05-08 19:40:48
37486000|0.0617|1|2023-05-08 19:40:48
37487000|0.0876|1|2023-05-08 19:40:48
37490000|0.0864|1|2023-05-08 19:40:48
37491000|0.0019|1|2023-05-08 19:40:48
37492000|0.549|1|2023-05-08 19:40:48
37480000|0.0306|0|2023-05-08 19:40:49
37476000|0.0498|0|2023-05-08 19:40:49
37474000|0.0155|0|2023-05-08 19:40:49
37473000|0.0877|0|2023-05-08 19:40:49
37472000|0.1111|0|2023-05-08 19:40:49
37486000|0.0617|1|2023-05-08 19:40:49
37487000|0.0876|1|2023-05-08 19:40:49
37490000|0.0864|1|2023-05-08 19:40:49
37491000|0.0019|1|2023-05-08 19:40:49
37492000|0.549|1|2023-05-08 19:40:49
37480000|0.0306|0|2023-05-08 19:40:50
37476000|0.0498|0|2023-05-08 19:40:50
37474000|0.0155|0|2023-05-08 19:40:50
37473000|0.0877|0|2023-05-08 19:40:50
37472000|0.1111|0|2023-05-08 19:40:50
37486000|0.0617|1|2023-05-08 19:40:50
37487000|0.0876|1|2023-05-08 19:40:50
37490000|0.0864|1|2023-05-08 19:40:50
37491000|0.0019|1|2023-05-08 19:40:50
37492000|0.549|1|2023-05-08 19:40:50
37480000|0.0306|0|2023-05-08 19:40:51
37476000|0.0498|0|2023-05-08 19:40:51
37474000|0.0155|0|2023-05-08 19:40:51
37473000|0.0877|0|2023-05-08 19:40:51
37472000|0.1111|0|2023-05-08 19:40:51
37486000|0.0617|1|2023-05-08 19:40:51
37487000|0.0876|1|2023-05-08 19:40:51
37490000|0.0864|1|2023-05-08 19:40:51
37491000|0.0019|1|2023-05-08 19:40:51
37492000|0.549|1|2023-05-08 19:40:51
37480000|0.0306|0|2023-05-08 19:40:52
37476000|0.0498|0|2023-05-08 19:40:52
37474000|0.0155|0|2023-05-08 19:40:52
37473000|0.0877|0|2023-05-08 19:40:52
37472000|0.1111|0|2023-05-08 19:40:52
37486000|0.0617|1|2023-05-08 19:40:52
37487000|0.0876|1|2023-05-08 19:40:52
37490000|0.0864|1|2023-05-08 19:40:52
37491000|0.0019|1|2023-05-08 19:40:52
37492000|0.549|1|2023-05-08 19:40:52
37480000|0.0306|0|2023-05-08 19:40:53
37477000|0.0886|0|2023-05-08 19:40:53
37476000|0.1128|0|2023-05-08 19:40:53
37474000|0.0155|0|2023-05-08 19:40:53
37473000|0.0877|0|2023-05-08 19:40:53
37490000|0.1504|1|2023-05-08 19:40:53
37491000|0.0019|1|2023-05-08 19:40:53
37492000|0.0159|1|2023-05-08 19:40:53
37493000|0.2121|1|2023-05-08 19:40:53
37495000|1.164|1|2023-05-08 19:40:53
37480000|0.0306|0|2023-05-08 19:40:54
37477000|0.0886|0|2023-05-08 19:40:54
37476000|0.1128|0|2023-05-08 19:40:54
37474000|0.0155|0|2023-05-08 19:40:54
37473000|0.0877|0|2023-05-08 19:40:54
37490000|0.1504|1|2023-05-08 19:40:54
37491000|0.0019|1|2023-05-08 19:40:54
37492000|0.0159|1|2023-05-08 19:40:54
37493000|0.2121|1|2023-05-08 19:40:54
37495000|1.164|1|2023-05-08 19:40:54
37480000|0.0306|0|2023-05-08 19:40:55
37477000|0.0886|0|2023-05-08 19:40:55
37476000|0.1128|0|2023-05-08 19:40:55
37474000|0.0155|0|2023-05-08 19:40:55
37473000|0.0877|0|2023-05-08 19:40:55
37490000|0.1504|1|2023-05-08 19:40:55
37491000|0.0019|1|2023-05-08 19:40:55
37492000|0.0159|1|2023-05-08 19:40:55
37493000|0.2121|1|2023-05-08 19:40:55
37495000|1.164|1|2023-05-08 19:40:55
37480000|0.0306|0|2023-05-08 19:40:56
37477000|0.0886|0|2023-05-08 19:40:56
37476000|0.1128|0|2023-05-08 19:40:56
37474000|0.0155|0|2023-05-08 19:40:56
37473000|0.0877|0|2023-05-08 19:40:56
37490000|0.1504|1|2023-05-08 19:40:56
37491000|0.0019|1|2023-05-08 19:40:56
37492000|0.0159|1|2023-05-08 19:40:56
37493000|0.2121|1|2023-05-08 19:40:56
37495000|1.164|1|2023-05-08 19:40:56
37480000|0.0306|0|2023-05-08 19:40:57
37477000|0.0886|0|2023-05-08 19:40:57
37476000|0.1128|0|2023-05-08 19:40:57
37474000|0.0155|0|2023-05-08 19:40:57
37473000|0.0877|0|2023-05-08 19:40:57
37490000|0.1504|1|2023-05-08 19:40:57
37491000|0.0019|1|2023-05-08 19:40:57
37492000|0.0159|1|2023-05-08 19:40:57
37493000|0.7452|1|2023-05-08 19:40:57
37495000|1.164|1|2023-05-08 19:40:57
37489000|0.026|0|2023-05-08 19:40:58
37480000|0.0306|0|2023-05-08 19:40:58
37477000|0.0886|0|2023-05-08 19:40:58
37476000|0.1128|0|2023-05-08 19:40:58
37474000|0.0155|0|2023-05-08 19:40:58
37490000|0.0864|1|2023-05-08 19:40:58
37491000|0.0019|1|2023-05-08 19:40:58
37492000|0.0159|1|2023-05-08 19:40:58
37493000|0.7364|1|2023-05-08 19:40:58
37495000|1.164|1|2023-05-08 19:40:58
37480000|0.0306|0|2023-05-08 19:40:59
37477000|0.0886|0|2023-05-08 19:40:59
37476000|0.1128|0|2023-05-08 19:40:59
37474000|0.0155|0|2023-05-08 19:40:59
37473000|0.0877|0|2023-05-08 19:40:59
37487000|0.026|1|2023-05-08 19:40:59
37488000|0.0132|1|2023-05-08 19:40:59
37490000|0.0864|1|2023-05-08 19:40:59
37491000|0.0019|1|2023-05-08 19:40:59
37492000|0.0763|1|2023-05-08 19:40:59
37480000|0.0306|0|2023-05-08 19:41:00
37477000|0.0886|0|2023-05-08 19:41:00
37476000|0.1128|0|2023-05-08 19:41:00
37474000|0.0155|0|2023-05-08 19:41:00
37473000|0.0877|0|2023-05-08 19:41:00
37487000|0.026|1|2023-05-08 19:41:00
37488000|0.0132|1|2023-05-08 19:41:00
37490000|0.0864|1|2023-05-08 19:41:00
37491000|0.0019|1|2023-05-08 19:41:00
37492000|0.0763|1|2023-05-08 19:41:00
37480000|0.0306|0|2023-05-08 19:41:01
37477000|0.0886|0|2023-05-08 19:41:01
37476000|0.1128|0|2023-05-08 19:41:01
37474000|0.0155|0|2023-05-08 19:41:01
37473000|0.0877|0|2023-05-08 19:41:01
37487000|0.026|1|2023-05-08 19:41:01
37488000|0.0132|1|2023-05-08 19:41:01
37490000|0.0864|1|2023-05-08 19:41:01
37491000|0.0019|1|2023-05-08 19:41:01
37492000|0.0763|1|2023-05-08 19:41:01
37480000|0.0306|0|2023-05-08 19:41:02
37477000|0.0886|0|2023-05-08 19:41:02
37476000|0.1128|0|2023-05-08 19:41:02
37474000|0.0155|0|2023-05-08 19:41:02
37473000|0.0877|0|2023-05-08 19:41:02
37487000|0.026|1|2023-05-08 19:41:02
37488000|0.0132|1|2023-05-08 19:41:02
37490000|0.0864|1|2023-05-08 19:41:02
37491000|0.0019|1|2023-05-08 19:41:02
37492000|0.0763|1|2023-05-08 19:41:02
37480000|0.0306|0|2023-05-08 19:41:03
37477000|0.0886|0|2023-05-08 19:41:03
37476000|0.1128|0|2023-05-08 19:41:03
37474000|0.0155|0|2023-05-08 19:41:03
37473000|0.0877|0|2023-05-08 19:41:03
37487000|0.026|1|2023-05-08 19:41:03
37488000|0.0132|1|2023-05-08 19:41:03
37490000|0.0864|1|2023-05-08 19:41:03
37491000|0.0019|1|2023-05-08 19:41:03
37492000|0.0763|1|2023-05-08 19:41:03
37483000|0.1058|0|2023-05-08 19:41:04
37481000|0.0086|0|2023-05-08 19:41:04
37480000|0.1175|0|2023-05-08 19:41:04
37479000|0.1112|0|2023-05-08 19:41:04
37477000|0.0886|0|2023-05-08 19:41:04
37493000|0.0516|1|2023-05-08 19:41:04
37495000|1.1528|1|2023-05-08 19:41:04
37496000|0.0562|1|2023-05-08 19:41:04
37497000|0.1287|1|2023-05-08 19:41:04
37501000|0.0091|1|2023-05-08 19:41:04
37483000|0.1058|0|2023-05-08 19:41:05
37481000|0.0086|0|2023-05-08 19:41:05
37480000|0.1175|0|2023-05-08 19:41:05
37479000|0.1112|0|2023-05-08 19:41:05
37477000|0.0886|0|2023-05-08 19:41:05
37493000|0.0516|1|2023-05-08 19:41:05
37495000|1.1528|1|2023-05-08 19:41:05
37496000|0.0562|1|2023-05-08 19:41:05
37497000|0.1287|1|2023-05-08 19:41:05
37501000|0.0091|1|2023-05-08 19:41:05
37483000|0.1058|0|2023-05-08 19:41:06
37481000|0.0086|0|2023-05-08 19:41:06
37480000|0.1175|0|2023-05-08 19:41:06
37479000|0.1112|0|2023-05-08 19:41:06
37477000|0.0886|0|2023-05-08 19:41:06
37493000|0.0516|1|2023-05-08 19:41:06
37495000|1.1528|1|2023-05-08 19:41:06
37496000|0.0562|1|2023-05-08 19:41:06
37497000|0.662|1|2023-05-08 19:41:06
37501000|0.0091|1|2023-05-08 19:41:06
37483000|0.1058|0|2023-05-08 19:41:07
37481000|0.0086|0|2023-05-08 19:41:07
37480000|0.1175|0|2023-05-08 19:41:07
37479000|0.1112|0|2023-05-08 19:41:07
37477000|0.0886|0|2023-05-08 19:41:07
37493000|0.0516|1|2023-05-08 19:41:07
37495000|1.1528|1|2023-05-08 19:41:07
37496000|0.0562|1|2023-05-08 19:41:07
37497000|0.662|1|2023-05-08 19:41:07
37501000|0.0091|1|2023-05-08 19:41:07
37483000|0.1058|0|2023-05-08 19:41:08
37481000|0.0086|0|2023-05-08 19:41:08
37480000|0.1175|0|2023-05-08 19:41:08
37479000|0.1112|0|2023-05-08 19:41:08
37477000|0.0886|0|2023-05-08 19:41:08
37493000|0.0516|1|2023-05-08 19:41:08
37495000|1.1528|1|2023-05-08 19:41:08
37496000|0.0562|1|2023-05-08 19:41:08
37497000|0.662|1|2023-05-08 19:41:08
37501000|0.0091|1|2023-05-08 19:41:08
37483000|0.1058|0|2023-05-08 19:41:09
37481000|0.0086|0|2023-05-08 19:41:09
37480000|0.1175|0|2023-05-08 19:41:09
37479000|0.1112|0|2023-05-08 19:41:09
37477000|0.0886|0|2023-05-08 19:41:09
37493000|0.0516|1|2023-05-08 19:41:09
37495000|1.1528|1|2023-05-08 19:41:09
37496000|0.1279|1|2023-05-08 19:41:09
37497000|0.662|1|2023-05-08 19:41:09
37501000|0.0091|1|2023-05-08 19:41:09
37483000|0.1058|0|2023-05-08 19:41:10
37481000|0.0086|0|2023-05-08 19:41:10
37480000|0.1175|0|2023-05-08 19:41:10
37479000|0.1112|0|2023-05-08 19:41:10
37477000|0.0886|0|2023-05-08 19:41:10
37493000|0.0516|1|2023-05-08 19:41:10
37495000|1.1528|1|2023-05-08 19:41:10
37496000|0.1279|1|2023-05-08 19:41:10
37497000|0.662|1|2023-05-08 19:41:10
