book-imbalance-0.2-5-1|mid_price|timestamp
-108238.16323665083|37835500.0|1683515366299
-108200.8501141809|37835500.0|1683515367559
-96250.29070894494|37837000.0|1683515368819
-73741.93272808939|37837500.0|1683515370079
-73741.93272808939|37837500.0|1683515370079
-54688.446621149036|37838000.0|1683515372419
-52294.5595857501|37838000.0|1683515373139
-76461.20409967452|37839500.0|1683515373499
-76419.62049474343|37839500.0|1683515374759
-76196.65324010774|37839500.0|1683515375659
-72069.28719091267|37839500.0|1683515376559
-65660.07037770227|37840500.0|1683515377639
-59193.3419557713|37840500.0|1683515379079
-57504.13957538083|37840500.0|1683515379799
-87263.52428095788|37841000.0|1683515380699
-88619.64990213067|37841000.0|1683515381779
-91077.86163450629|37841000.0|1683515382859
-76023.63503074422|37841000.0|1683515384119
-76023.63503074422|37841000.0|1683515384119
-76023.63503074422|37841000.0|1683515384119
-72587.95306635872|37841000.0|1683515386999
-72439.98275703043|37841000.0|1683515388259
-28850.897716035695|37839500.0|1683515389519
-24867.054945153744|37839500.0|1683515389879
-3767.364781124145|37839500.0|1683515391139
3667.8895754262803|37837000.0|1683515392039
-10836.417876180261|37837000.0|1683515392219
-54538.993308908495|37838000.0|1683515393479
-56339.10259283185|37840500.0|1683515394379
-56328.822726453844|37840500.0|1683515395459
-69439.61448576301|37840500.0|1683515396359
-73080.18592431322|37840500.0|1683515397619
-73033.88066555113|37840500.0|1683515399239
-86438.35959121287|37841000.0|1683515399779
-86428.48084428087|37841000.0|1683515401039
-87402.88491713702|37841000.0|1683515401579
-86464.588161055|37841000.0|1683515402479
-80322.34419264943|37841000.0|1683515403559
-80322.34419264943|37841000.0|1683515403559
-40887.02267295718|37839500.0|1683515406259
-40887.02267295718|37839500.0|1683515406259
-40887.02267295718|37839500.0|1683515406259
-40887.02267295718|37839500.0|1683515406259
-40887.02267295718|37839500.0|1683515406259
-131086.51940834447|37835000.0|1683515410579
-183964.3857456036|37836500.0|1683515412019
-126226.8683772631|37836500.0|1683515412559
-122986.55886695682|37836500.0|1683515413819
-118255.75037127957|37839500.0|1683515414719
-137584.07690497636|37839500.0|1683515416159
-137584.07690497636|37839500.0|1683515416159
-137584.07690497636|37839500.0|1683515416159
-128322.86489878297|37839500.0|1683515418679
-137779.5897375807|37839500.0|1683515419759
-138268.86097693891|37839500.0|1683515420479
-126129.4281050317|37839500.0|1683515421559
-121006.54990707934|37839500.0|1683515422819
-114319.3409615986|37839500.0|1683515423179
-90419.73966039493|37837000.0|1683515425159
-90370.49224423841|37837000.0|1683515425699
-90370.49224423841|37837000.0|1683515425699
-90119.8086862199|37837000.0|1683515427499
-119752.71283798665|37837500.0|1683515428579
-119782.83682382554|37837500.0|1683515429659
-120742.51358203814|37839500.0|1683515430379
-105688.03452487737|37837000.0|1683515431459
-111602.16020777225|37837000.0|1683515432359
-110889.56614089385|37837000.0|1683515433799
-110889.56614089385|37837000.0|1683515433799
-106562.39180025757|37836000.0|1683515435779
-98917.52059238478|37836000.0|1683515436859
-120647.56261853725|37837000.0|1683515437039
-120647.56261853725|37837000.0|1683515437039
-111790.26401131004|37837000.0|1683515440279
-61183.03985389024|37831500.0|1683515440459
-75026.7378901355|37831500.0|1683515441359
-75026.7378901355|37831500.0|1683515441359
-73011.4377513282|37831500.0|1683515443879
-73011.4377513282|37831500.0|1683515443879
-72999.83917589113|37831500.0|1683515445859
-72999.83917589113|37831500.0|1683515445859
-76101.76535670235|37831500.0|1683515448019
-62357.18601519316|37831000.0|1683515448559
-62357.18601519316|37831000.0|1683515448559
-62571.29808990434|37831000.0|1683515451259
-62571.29808990434|37831000.0|1683515451259
-62840.35753955096|37831000.0|1683515453059
-80898.51828047633|37831000.0|1683515453599
-80898.51828047633|37831000.0|1683515453599
-80892.5740040347|37831000.0|1683515455219
-80892.5740040347|37831000.0|1683515455219
-94547.17859342993|37831000.0|1683515457379
-94547.17859342993|37831000.0|1683515457379
-94547.17859342993|37831000.0|1683515457379
-67093.08175700232|37831000.0|1683515460979
-67858.11592136398|37831000.0|1683515462419
-64430.44726771116|37831000.0|1683515462599
-62060.966658789665|37831000.0|1683515463679
-62131.1548747085|37831000.0|1683515464939
-62131.1548747085|37831000.0|1683515464939
-62131.1548747085|37831000.0|1683515464939
-50544.594578302655|37832500.0|1683515467459
-102625.6846958086|37832500.0|1683515469439
-50535.06633681133|37832500.0|1683515469619
-50527.46999481916|37832500.0|1683515470339
-83661.87156849355|37831000.0|1683515472139
-112384.97797169462|37831000.0|1683515473399
-116214.42852218225|37831000.0|1683515473759
-116197.90896968245|37831000.0|1683515474299
-116230.87794603556|37831000.0|1683515476099
-115565.1616805166|37831000.0|1683515476639
-114354.4560824886|37831000.0|1683515478439
-114106.1053256087|37831000.0|1683515478619
-86067.02599058002|37831000.0|1683515479159
-85053.38629681915|37831000.0|1683515480779
-54847.05594286546|37831000.0|1683515481679
-98190.52203758135|37829500.0|1683515482579
-79081.00585350618|37829500.0|1683515483479
-100525.38897074535|37829500.0|1683515484199
-106252.51714994982|37831000.0|1683515485459
-89384.08782110215|37829500.0|1683515486359
-89152.76059747711|37829500.0|1683515487079
-87754.5985038273|37829500.0|1683515488519
-85110.21074822098|37829500.0|1683515489419
-89695.21122249142|37829500.0|1683515490859
-89567.3322742343|37829500.0|1683515492119
-89567.3322742343|37829500.0|1683515492119
-100072.55675640926|37829500.0|1683515493199
-98093.83753578513|37829500.0|1683515494459
-98093.83753578513|37829500.0|1683515494459
-98093.83753578513|37829500.0|1683515494459
-92111.26166167631|37829500.0|1683515497159
-92111.26166167631|37829500.0|1683515497159
-92249.92665749342|37829500.0|1683515499859
-92249.92665749342|37829500.0|1683515499859
-91935.56602914855|37829500.0|1683515501479
-84394.29701896012|37829500.0|1683515502739
-83501.88365778848|37829500.0|1683515503999
-89692.33002991304|37829500.0|1683515504719
-96487.65695266798|37829500.0|1683515505799
-74377.86800794303|37829500.0|1683515506339
-74532.24156410173|37829500.0|1683515507419
-72462.36190555543|37829500.0|1683515509039
-72467.0281805031|37829500.0|1683515509579
-72467.0281805031|37829500.0|1683515511379
-72467.0281805031|37829500.0|1683515511379
-71115.26227920577|37829500.0|1683515512819
-71115.26227920577|37829500.0|1683515512819
-71115.26227920577|37829500.0|1683515512819
-70994.83319339975|37829500.0|1683515516239
-70994.83319339975|37829500.0|1683515516239
-70528.79748489187|37829500.0|1683515517859
-70487.18644828648|37829500.0|1683515518039
-69351.49922216163|37829500.0|1683515519659
-67556.51702353582|37829500.0|1683515520739
-67127.39873065948|37829500.0|1683515521639
-67127.39873065948|37829500.0|1683515521639
-66661.25422006175|37829500.0|1683515523799
-66703.69804583937|37829500.0|1683515525239
-60819.45222513601|37831000.0|1683515526499
-60862.349436053635|37831000.0|1683515527039
-65028.69490372315|37831000.0|1683515527939
-65028.69490372315|37831000.0|1683515527939
-79621.76336598769|37829500.0|1683515530099
-79621.76336598769|37829500.0|1683515530099
-80595.73506532237|37829500.0|1683515530999
-78457.7514871344|37829500.0|1683515532439
-78457.7514871344|37829500.0|1683515532439
-75247.81981586218|37829500.0|1683515534959
-75247.81981586218|37829500.0|1683515534959
-74945.43506531492|37829500.0|1683515536579
-37196.390042271465|37831000.0|1683515537479
-37196.390042271465|37831000.0|1683515537479
-37062.542255672815|37831000.0|1683515539819
-37069.55879509375|37831000.0|1683515540539
-36728.09908626675|37831000.0|1683515542159
-36728.09908626675|37831000.0|1683515542159
-37069.45646257252|37831000.0|1683515543419
-37373.38591627181|37831000.0|1683515544499
-37338.28773521483|37831000.0|1683515545759
-37341.45738129467|37831000.0|1683515546299
-35870.43878041357|37831000.0|1683515548279
-23880.494208459557|37831000.0|1683515548819
-23880.494208459557|37831000.0|1683515548819
6802.310660161823|37831000.0|1683515550439
7196.002505927533|37831000.0|1683515550619
10814.61273703128|37831500.0|1683515552419
10931.223380783946|37831500.0|1683515553319
10934.695407252759|37831500.0|1683515554759
10934.695407252759|37831500.0|1683515554759
10221.225287693738|37831500.0|1683515556919
10230.29606275335|37831500.0|1683515557099
11186.282317885756|37831500.0|1683515558539
11190.762764813751|37831500.0|1683515558899
11333.672993508726|37831500.0|1683515560339
10945.689814274014|37831500.0|1683515561419
32602.831168982386|37836000.0|1683515561599
26993.44891270995|37836000.0|1683515563759
13361.378112276643|37836000.0|1683515565199
13376.554999637603|37836000.0|1683515565559
13401.686968040467|37836000.0|1683515566459
13401.686968040467|37836000.0|1683515566459
13588.531558549405|37836000.0|1683515568799
10567.052633079886|37836000.0|1683515569519
12606.699711979925|37836000.0|1683515570599
29784.97834777832|37836500.0|1683515571859
30615.45893427953|37836500.0|1683515573119
30615.45893427953|37836500.0|1683515573119
30637.484225516768|37836500.0|1683515574559
30637.484225516768|37836500.0|1683515574559
57536.12763183638|37836500.0|1683515577259
45447.534793794155|37836500.0|1683515577619
45143.412341657284|37836500.0|1683515578699
45017.97036672607|37836500.0|1683515579599
46117.46695709378|37836500.0|1683515581219
33624.35722106695|37836500.0|1683515582119
34364.98929621056|37836500.0|1683515583379
31520.882523275166|37836500.0|1683515583919
29448.556833996623|37836500.0|1683515584999
29448.556833996623|37836500.0|1683515584999
29448.556833996623|37836500.0|1683515584999
23566.478446293622|37836000.0|1683515587879
23549.906476784497|37836000.0|1683515588599
27479.48763506189|37836000.0|1683515589859
31235.935269913076|37836500.0|1683515590399
31261.48352721557|37836500.0|1683515591299
43012.81734818369|37836000.0|1683515592379
43012.81734818369|37836000.0|1683515592379
64444.03699641228|37836000.0|1683515594179
69084.09376850128|37836000.0|1683515595979
58242.5350244917|37836000.0|1683515596879
62838.58957431689|37836000.0|1683515597419
61658.06075342968|37836000.0|1683515598859
61658.06075342968|37836000.0|1683515598859
64501.07336136252|37836000.0|1683515600479
67829.05213455259|37836000.0|1683515601559
72613.2971598506|37836000.0|1683515603179
72613.2971598506|37836000.0|1683515603179
85473.0950041987|37836000.0|1683515604799
85480.85572758838|37836000.0|1683515605519
85596.82888345719|37836000.0|1683515606419
65451.86781222969|37836000.0|1683515607499
61236.333998286726|37836000.0|1683515608759
4914.224474154413|37836000.0|1683515609479
2734.302433874458|37836000.0|1683515610559
2734.302433874458|37836000.0|1683515610559
-16161.872614904492|37835500.0|1683515612179
-16061.185132347047|37835500.0|1683515613619
-14438.67393900454|37835500.0|1683515614339
-13271.231578409672|37835500.0|1683515615419
-13311.459255510568|37835500.0|1683515616859
-308.3861023023725|37836000.0|1683515617759
-297.022875816375|37836000.0|1683515618479
3730.447799897194|37836000.0|1683515619559
3633.500475295633|37836000.0|1683515619919
20741.85598934665|37836000.0|1683515621899
20187.081396824866|37836000.0|1683515622439
20187.081396824866|37836000.0|1683515622439
13722.321319617331|37836000.0|1683515624239
-33571.3001048781|37836500.0|1683515625859
-33541.90180243924|37836500.0|1683515626759
-33550.69609657601|37836500.0|1683515627479
-33550.69609657601|37836500.0|1683515627479
-34226.252128503475|37836500.0|1683515629819
-30048.767872323097|37836500.0|1683515630539
2302.7586768627166|37836500.0|1683515631439
2302.7586768627166|37836500.0|1683515631439
5849.094229120016|37836500.0|1683515633239
26686.781504581868|37836500.0|1683515635039
30296.189942426234|37836500.0|1683515635579
-1172.719431093335|37837000.0|1683515636659
-2977.221451961249|37837000.0|1683515637559
1093.462613131851|37837000.0|1683515638639
1903.599539733678|37837000.0|1683515639719
33962.2309298791|37835500.0|1683515640799
42004.56505720541|37835500.0|1683515641879
42108.38763274029|37835500.0|1683515642599
42108.38763274029|37835500.0|1683515642599
33427.79001028165|37835500.0|1683515644579
33427.79001028165|37835500.0|1683515644579
33499.73925139308|37835500.0|1683515646559
33469.75733688101|37835500.0|1683515647279
33469.75733688101|37835500.0|1683515647279
33469.75733688101|37835500.0|1683515647279
86611.26277998835|37834500.0|1683515651059
88448.12608728111|37834500.0|1683515652139
87410.87732936293|37834500.0|1683515652679
87413.0647922501|37834500.0|1683515653759
98761.01356569752|37834500.0|1683515654659
80891.43185752482|37834500.0|1683515655919
66884.9438942559|37835000.0|1683515656459
66884.9438942559|37835000.0|1683515656459
54018.636100240794|37835000.0|1683515658979
54018.636100240794|37835000.0|1683515658979
43665.74467146024|37835500.0|1683515660959
42037.994456224886|37835500.0|1683515661859
14482.61718203351|37835500.0|1683515662219
78297.81130450816|37834500.0|1683515664019
78297.81130450816|37834500.0|1683515664019
23721.431082674862|37835500.0|1683515665639
18518.56475325376|37835500.0|1683515667079
18518.56475325376|37835500.0|1683515667079
18518.56475325376|37835500.0|1683515667079
26754.69319743961|37835500.0|1683515669779
26643.44251775369|37835500.0|1683515670499
40032.71439699382|37835500.0|1683515672119
40267.75768089816|37835500.0|1683515672659
40267.75768089816|37835500.0|1683515672659
87136.61933702379|37835500.0|1683515675359
87136.61933702379|37835500.0|1683515675359
85672.88798611387|37835500.0|1683515677159
91407.12013317869|37835500.0|1683515678059
91407.12013317869|37835500.0|1683515678059
93420.0890763402|37835500.0|1683515679499
108889.29316869304|37835500.0|1683515680399
110247.84547278658|37835500.0|1683515681479
152000.27656462192|37835500.0|1683515683099
152000.27656462192|37835500.0|1683515683099
89955.1286677599|37836500.0|1683515684179
41890.344216538964|37836500.0|1683515686339
49687.68804564923|37835500.0|1683515687239
46622.70665160194|37835500.0|1683515687779
42155.11362890527|37835500.0|1683515689399
42155.11362890527|37835500.0|1683515689399
34696.57960669473|37835500.0|1683515691019
30193.74975746125|37835500.0|1683515691559
30193.74975746125|37835500.0|1683515691559
37990.12265739813|37835500.0|1683515693719
42889.298854690045|37835500.0|1683515694799
63371.623331985626|37835500.0|1683515695879
92516.76469097883|37834500.0|1683515696779
91481.34767893478|37834500.0|1683515697679
91425.82026467472|37834500.0|1683515698579
69367.57655463516|37834500.0|1683515700199
25957.79066703394|37835500.0|1683515701279
20613.851231656223|37835500.0|1683515701459
18804.44374499172|37835500.0|1683515702359
66717.53668101504|37835000.0|1683515704339
70726.06249442995|37835000.0|1683515705239
67974.54231857508|37835000.0|1683515705419
45763.79665199071|37835500.0|1683515707219
39485.39626685828|37835500.0|1683515707759
39485.39626685828|37835500.0|1683515707759
53209.3664905712|37835500.0|1683515709559
60864.91570948363|37835500.0|1683515710279
89300.45376871228|37835500.0|1683515712259
89342.3972669281|37835500.0|1683515712439
87621.22072768137|37835500.0|1683515713879
38062.61627680734|37835500.0|1683515715139
62820.97187532112|37835500.0|1683515716039
62820.97187532112|37835500.0|1683515716039
58265.084636754545|37835500.0|1683515717299
-23555.41963272765|37834500.0|1683515719099
-70221.34515275732|37833000.0|1683515720179
-74568.33535657078|37833000.0|1683515720539
-75285.15823174715|37833000.0|1683515721259
-84250.73949258476|37832500.0|1683515722699
-118770.04820690452|37832500.0|1683515723779
-129174.15970847159|37832500.0|1683515724499
-127641.18582762405|37832500.0|1683515725759
-130461.26820446551|37832500.0|1683515726479
-131665.2588763185|37832500.0|1683515727739
-135751.0632427916|37832500.0|1683515728459
-137313.30352289454|37832500.0|1683515729899
-137313.30352289454|37832500.0|1683515729899
-151329.7626662977|37833000.0|1683515730799
-109949.02722431123|37833000.0|1683515732959
-109949.02722431123|37833000.0|1683515732959
-109935.65938096792|37833000.0|1683515734579
-135141.17737967597|37833000.0|1683515735839
-170427.0505963817|37830500.0|1683515736739
-195574.52442203014|37831500.0|1683515737819
-195861.22841489167|37831500.0|1683515738539
-195861.22841489167|37831500.0|1683515738539
-219575.9140661411|37832000.0|1683515740159
-219755.82937861903|37832000.0|1683515742319
-183199.02463615016|37831500.0|1683515743039
-207391.24282182977|37832500.0|1683515743579
-207357.03984260783|37832500.0|1683515744659
-222821.59362045303|37828500.0|1683515745739
-174116.72554164604|37823500.0|1683515746999
-207076.68648873345|37823500.0|1683515747719
-207247.34699532017|37823500.0|1683515748259
-143723.17204201073|37823000.0|1683515749519
-177341.26489119307|37827000.0|1683515750419
-177341.26489119307|37827000.0|1683515750419
-199666.7162626475|37826500.0|1683515752939
-242078.21831304804|37830500.0|1683515753839
-184880.50540368035|37820500.0|1683515755459
-211397.98078013732|37826500.0|1683515755819
-211397.98078013732|37826500.0|1683515755819
-230258.2709442973|37829500.0|1683515757619
-131657.13474018424|37824000.0|1683515758699
-134281.1792818591|37824000.0|1683515759959
-134281.1792818591|37824000.0|1683515759959
-115736.21773317308|37827000.0|1683515762299
-163536.55636138393|37826500.0|1683515763019
-176061.73912019058|37826500.0|1683515764099
-192253.175664185|37826000.0|1683515764999
-192253.175664185|37826000.0|1683515764999
-84434.02124002055|37819500.0|1683515767339
-62270.82239580825|37819500.0|1683515768239
-14789.892827239633|37819500.0|1683515769139
-15339.50851939395|37819500.0|1683515769499
89627.14231257365|37819500.0|1683515771119
89627.14231257365|37819500.0|1683515771119
69316.64375068768|37820500.0|1683515773279
68007.48830337897|37820500.0|1683515773999
69841.42456250265|37820500.0|1683515775079
69616.38638554439|37820500.0|1683515775799
66048.62256117091|37820500.0|1683515777239
66048.62256117091|37820500.0|1683515777239
38207.96601645202|37820500.0|1683515779399
38299.395241871476|37820500.0|1683515779579
45650.85620936975|37820500.0|1683515781379
46102.0688953273|37820500.0|1683515781919
32934.93030363247|37820500.0|1683515783359
32934.93030363247|37820500.0|1683515783359
33679.11661756411|37819500.0|1683515785339
33679.11661756411|37819500.0|1683515785339
20202.32113690525|37819500.0|1683515786959
24732.25318023339|37819500.0|1683515787319
-17473.501084621996|37819500.0|1683515788579
-17204.483366648852|37819500.0|1683515789659
-17193.919755200295|37819500.0|1683515790379
-28573.04688213244|37819500.0|1683515792359
-28522.975352542104|37819500.0|1683515793259
-28581.292026856543|37819500.0|1683515793799
-28581.292026856543|37819500.0|1683515793799
-28751.2742373921|37819500.0|1683515795599
-27571.89751390591|37819500.0|1683515797039
8097.775291854889|37815000.0|1683515798119
8097.775291854889|37815000.0|1683515798119
8097.775291854889|37815000.0|1683515798119
8010.62402357161|37820000.0|1683515801359
8010.62402357161|37820000.0|1683515801359
8010.62402357161|37820000.0|1683515801359
9794.70352205932|37820000.0|1683515803699
9794.70352205932|37820000.0|1683515803699
9794.70352205932|37820000.0|1683515805859
9796.17080165893|37820000.0|1683515806399
38686.409974239024|37815500.0|1683515808199
38686.409974239024|37815500.0|1683515808199
38686.409974239024|37815500.0|1683515808199
23745.99073453024|37815000.0|1683515810539
24118.393475236742|37815000.0|1683515810899
26014.8032546781|37815000.0|1683515812159
-10770.598361375183|37816000.0|1683515813599
-11626.107904686778|37816000.0|1683515814859
-11626.107904686778|37816000.0|1683515814859
-10733.473650675267|37816000.0|1683515817379
-10483.021538431198|37816000.0|1683515817919
18284.1012975961|37815500.0|1683515818459
18284.1012975961|37815500.0|1683515818459
5534.265147722513|37815500.0|1683515820979
-34225.9186672084|37816500.0|1683515821519
-48734.83408774957|37816500.0|1683515822959
-47818.61153603792|37816500.0|1683515823679
93239.33962992058|37810000.0|1683515824219
75719.06579004899|37816500.0|1683515825839
75925.45258779824|37816500.0|1683515826199
72925.53159508109|37816500.0|1683515827819
28801.000892678647|37816500.0|1683515828539
28801.000892678647|37816500.0|1683515828539
15916.651044486463|37816500.0|1683515830519
58097.94614246189|37820500.0|1683515831599
57380.041043260695|37820500.0|1683515832679
57352.87672086209|37820500.0|1683515833399
57616.68864646852|37820500.0|1683515835199
57497.29195483178|37820500.0|1683515835559
57497.29195483178|37820500.0|1683515835559
57199.5206196934|37820500.0|1683515838079
33128.81055199951|37820500.0|1683515838619
33115.71336237863|37820500.0|1683515839339
33184.84341669604|37820500.0|1683515841319
33163.57500873059|37820500.0|1683515842039
33967.31163920164|37820500.0|1683515843119
34159.0693211101|37820500.0|1683515843839
34044.301430551706|37820500.0|1683515844919
49899.828609510514|37820500.0|1683515845459
39233.33440361395|37820500.0|1683515846899
38658.670902889964|37820500.0|1683515847979
39699.605532038215|37820500.0|1683515849059
39699.7930014357|37820500.0|1683515849599
39728.37011958286|37820500.0|1683515851219
39728.37011958286|37820500.0|1683515851219
39728.45345260054|37820500.0|1683515853199
39557.96213270724|37820500.0|1683515853559
39542.664636876434|37820500.0|1683515853919
41990.81689867228|37820500.0|1683515855539
31637.2113419272|37820500.0|1683515856619
31530.643780680744|37820500.0|1683515858059
31520.353633669765|37820500.0|1683515859499
31520.353633669765|37820500.0|1683515859499
31486.561988725512|37820500.0|1683515860039
30405.821078020334|37820500.0|1683515861119
36213.37934932187|37820500.0|1683515863099
31039.92382644266|37820500.0|1683515863639
31039.92382644266|37820500.0|1683515863639
