book-imbalance-0.2-5-1|mid_price|timestamp
-134414.77543550506|35795500.0|2023-06-05 10:52:22
-134414.77543550506|35795500.0|2023-06-05 10:52:22
-166142.11826391294|35795500.0|2023-06-05 10:52:24
-91028.00063309744|35793500.0|2023-06-05 10:52:25
-85227.98946681022|35793500.0|2023-06-05 10:52:26
-62891.66618862897|35793500.0|2023-06-05 10:52:27
-68776.85702968165|35793500.0|2023-06-05 10:52:28
-68776.85702968165|35793500.0|2023-06-05 10:52:28
-66049.36492662579|35793500.0|2023-06-05 10:52:30
-61330.41891639903|35793500.0|2023-06-05 10:52:31
-67199.40455921367|35793500.0|2023-06-05 10:52:32
-67199.40455921367|35793500.0|2023-06-05 10:52:32
-66764.7842707932|35793500.0|2023-06-05 10:52:34
-66764.7842707932|35793500.0|2023-06-05 10:52:34
-66764.7842707932|35793500.0|2023-06-05 10:52:34
-72607.30152497292|35793500.0|2023-06-05 10:52:36
-135111.94297783598|35793500.0|2023-06-05 10:52:37
-129384.76141296029|35793500.0|2023-06-05 10:52:39
-208737.76066427008|35793500.0|2023-06-05 10:52:40
-204757.70336246118|35793500.0|2023-06-05 10:52:41
-199630.03796625434|35793500.0|2023-06-05 10:52:42
-199393.65151333585|35793500.0|2023-06-05 10:52:43
-201087.1526784137|35793500.0|2023-06-05 10:52:44
-201087.1526784137|35793500.0|2023-06-05 10:52:44
-201087.1526784137|35793500.0|2023-06-05 10:52:44
-195934.84746024534|35793500.0|2023-06-05 10:52:46
-201087.1526784137|35793500.0|2023-06-05 10:52:48
-201087.1526784137|35793500.0|2023-06-05 10:52:48
-201087.1526784137|35793500.0|2023-06-05 10:52:48
-185634.1510759823|35793500.0|2023-06-05 10:52:51
-190871.33144368455|35793500.0|2023-06-05 10:52:52
-192837.47409760207|35793500.0|2023-06-05 10:52:52
-192837.47409760207|35793500.0|2023-06-05 10:52:52
-186569.81854892522|35793500.0|2023-06-05 10:52:54
-191535.7889376104|35793500.0|2023-06-05 10:52:56
-191535.7889376104|35793500.0|2023-06-05 10:52:56
-191535.7889376104|35793500.0|2023-06-05 10:52:56
-185255.1863262482|35793500.0|2023-06-05 10:52:58
-185255.1863262482|35793500.0|2023-06-05 10:52:58
-191535.7889376104|35793500.0|2023-06-05 10:53:00
-152264.5085727036|35793500.0|2023-06-05 10:53:02
-152264.5085727036|35793500.0|2023-06-05 10:53:02
-158619.53390397504|35793500.0|2023-06-05 10:53:04
-159608.08395943418|35793500.0|2023-06-05 10:53:05
-159608.08395943418|35793500.0|2023-06-05 10:53:05
-152958.55147544146|35793500.0|2023-06-05 10:53:06
-186275.18612757474|35795000.0|2023-06-05 10:53:08
-202811.18400552572|35795500.0|2023-06-05 10:53:09
-202811.18400552572|35795500.0|2023-06-05 10:53:09
-174104.98228740395|35795500.0|2023-06-05 10:53:11
-174104.98228740395|35795500.0|2023-06-05 10:53:11
-192142.7329115279|35795000.0|2023-06-05 10:53:12
-174710.13942110463|35795500.0|2023-06-05 10:53:13
-169147.9831871949|35795500.0|2023-06-05 10:53:14
-161382.0915910475|35795500.0|2023-06-05 10:53:16
-120194.52418025136|35795500.0|2023-06-05 10:53:17
-112030.88990895674|35795500.0|2023-06-05 10:53:18
-111669.75335842968|35795500.0|2023-06-05 10:53:19
-119260.0613917403|35795500.0|2023-06-05 10:53:20
-119260.0613917403|35795500.0|2023-06-05 10:53:20
-111564.61978960708|35795500.0|2023-06-05 10:53:22
-110685.76126507818|35795500.0|2023-06-05 10:53:23
-117364.17028335556|35795500.0|2023-06-05 10:53:24
-116804.22686013281|35795500.0|2023-06-05 10:53:25
-104253.05229794755|35795500.0|2023-06-05 10:53:26
-144709.20076843054|35795500.0|2023-06-05 10:53:27
-102528.09421639591|35795500.0|2023-06-05 10:53:27
-109389.19567329437|35795500.0|2023-06-05 10:53:28
-97785.65527633279|35795500.0|2023-06-05 10:53:30
-97785.65527633279|35795500.0|2023-06-05 10:53:30
-122149.06127226427|35795000.0|2023-06-05 10:53:32
-122149.06127226427|35795000.0|2023-06-05 10:53:32
-121746.77310964391|35795000.0|2023-06-05 10:53:33
-115866.68855681494|35795000.0|2023-06-05 10:53:34
-116361.19337960333|35795000.0|2023-06-05 10:53:36
-121754.88927058503|35795000.0|2023-06-05 10:53:37
-134798.2281396985|35795000.0|2023-06-05 10:53:38
-135157.2595356144|35795000.0|2023-06-05 10:53:39
-144989.96956360043|35795000.0|2023-06-05 10:53:40
-169872.07040030137|35795500.0|2023-06-05 10:53:40
-158773.35005209595|35795500.0|2023-06-05 10:53:42
-151173.24520003572|35796500.0|2023-06-05 10:53:42
-180069.37721766607|35796500.0|2023-06-05 10:53:44
-169401.5675430529|35796500.0|2023-06-05 10:53:44
-187749.83867852687|35796500.0|2023-06-05 10:53:46
-191121.42719932273|35796500.0|2023-06-05 10:53:46
-194613.95750150457|35796500.0|2023-06-05 10:53:48
-168459.2591784604|35796500.0|2023-06-05 10:53:48
-168437.29970566632|35796500.0|2023-06-05 10:53:50
-192486.42483025865|35796500.0|2023-06-05 10:53:51
-167494.91183666364|35796500.0|2023-06-05 10:53:52
-167494.91183666364|35796500.0|2023-06-05 10:53:52
-190633.393877548|35796500.0|2023-06-05 10:53:54
-156623.84577976764|35796500.0|2023-06-05 10:53:55
-156623.84577976764|35796500.0|2023-06-05 10:53:55
-162484.68688873498|35796500.0|2023-06-05 10:53:57
-183788.2569992058|35796500.0|2023-06-05 10:53:58
-185313.65834317432|35796500.0|2023-06-05 10:53:59
-161908.80883663296|35796500.0|2023-06-05 10:54:00
-161908.80883663296|35796500.0|2023-06-05 10:54:00
-161908.80883663296|35796500.0|2023-06-05 10:54:00
-184839.32839257419|35796500.0|2023-06-05 10:54:03
-199680.9691845268|35796500.0|2023-06-05 10:54:04
-181361.56804759725|35796500.0|2023-06-05 10:54:05
-204313.6277017817|35796500.0|2023-06-05 10:54:06
